seriesuid,coordX,coordY,coordZ,diameter_mm,probability
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,59.76826896,17.73396306,-76.59958291,19.1402917,0.98217208
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,-56.67144404,-33.97935028,-89.320225,19.19362975,0.980273339
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,-24.25592266,26.66619306,-188.4691279,19.27420208,0.974472752
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,-107.7988049,-33.0607099,-133.1577342,19.16453656,0.925993386
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,70.78702678,54.18988138,-161.6990702,19.27305084,0.920216515
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,63.11303605,62.25442892,-97.18065667,19.20744216,0.886335266
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,86.698038,-33.80526442,-217.3192732,19.27356133,0.871921547
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,67.80444898,-36.8304717,-217.0401328,19.17796695,0.840921763
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,86.72879066,-14.03107996,-217.8550808,19.2798915,0.814548562
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,87.44427385,-30.49570746,-177.2694819,19.21409977,0.803668922
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,-64.17238508,-62.31730957,-109.2894785,19.27530111,0.765138692
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,38.77219905,82.5024448,-213.2644026,19.18076817,0.72303935
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,91.08978357,-33.88770814,-180.7853739,19.2821578,0.717412649
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,-52.84113489,-45.90763802,-180.9107058,19.216853,0.702598997
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,-81.10389386,85.48377138,-129.4914477,19.27847362,0.692312847
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,-81.23419677,82.70418458,-132.5998347,19.18373116,0.531268587
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,46.69739188,90.20134263,-140.7464163,19.27885943,0.500262488
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,58.76396884,57.61679893,-173.5513537,19.21172023,0.445656482
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,-64.76691042,-85.68185229,-189.4415991,19.28133779,0.434337897
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,-52.71255241,-5.918194242,-181.0583823,19.10846664,0.42141389
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,-68.57614432,58.01781516,-192.6675551,19.0290336,0.389343185
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,-108.1941759,-30.40556092,-136.8171065,19.13547934,0.387813802
1.3.6.1.4.1.14519.5.2.1.6279.6001.707218743153927597786179232739,27.24175061,29.96435218,-97.28821206,19.07728436,0.347372348
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-25.64119287,50.13880283,-56.04451784,19.00594939,0.988834569
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-73.59126498,2.310354787,-179.1654743,18.90082,0.920911297
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-77.0314632,17.49695329,-172.2612537,19.01876474,0.897786693
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-44.80328806,-37.35589393,-203.464619,18.96725467,0.836733447
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-101.2310393,-53.80559205,-248.1850685,19.04787024,0.831877036
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-25.4484215,-45.28637993,-103.8412441,19.18584207,0.611603853
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-4.674802635,-65.90685074,-248.1696666,19.26438608,0.583586437
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-44.46829888,-34.04299602,-200.072285,19.14957862,0.583518177
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,46.70262299,10.25695305,-119.8365558,19.25601101,0.575194413
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,54.79381896,-94.11038151,-191.8341602,19.18893938,0.558199826
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-92.52421387,74.16094734,-311.4488614,19.25707988,0.540157055
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,78.68946446,-69.42730799,-151.2624896,19.158035,0.428623605
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-52.9223902,58.2266017,-55.55249819,19.25913414,0.414202522
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,127.1105443,10.04878915,-111.6612018,19.19417103,0.380797901
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-4.647059604,-73.1633663,-251.4616931,19.25880699,0.37237567
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-32.95456676,58.46712447,-59.97136721,19.16072596,0.365041641
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-77.08823997,14.76696611,-175.049168,19.26156247,0.341038325
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-16.62803772,-33.58177652,-243.7316001,19.19707574,0.331618619
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,58.73045046,-29.65228471,-63.57394823,19.26243761,0.304618898
1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021,77.26542067,22.88921487,-152.0588953,5.002432871,0.994904223
1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021,57.33942422,67.49104412,-160.1428683,19.04523274,0.982236848
1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021,-14.90385152,79.05861339,-204.6145804,18.99125686,0.978634722
1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021,-26.89932148,-81.88870998,-164.3803771,19.05867892,0.972790648
1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021,-34.5281076,-84.91986745,-163.9842112,19.24828248,0.972686385
1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021,-26.5313735,19.07010113,-192.4652417,19.16457397,0.912032494
1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021,-30.2547655,-36.54492164,-65.12930703,19.24372858,0.894353596
1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021,-75.42270336,18.81345316,-79.73687005,19.13386266,0.863662832
1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021,-19.01684765,2.871961668,-48.47824883,19.23985234,0.836819984
1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021,53.30337528,63.4937048,-156.7141612,19.17326211,0.728715458
1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021,-3.220251719,18.78636822,-192.0995028,19.24250748,0.695727149
1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021,-122.9536839,71.11788825,-172.4150546,19.1407335,0.596729423
1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021,60.43155231,70.68043801,-163.8816721,19.24251837,0.580954462
1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021,-27.52080964,-33.68214022,-67.96599221,19.17769218,0.551455743
1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021,100.5123214,18.69742263,-200.5195172,19.24666473,0.473105122
1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021,28.75094908,59.07653913,-116.773165,19.14426213,0.425158863
1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021,-50.89314299,-21.29638754,-112.1836741,19.24177832,0.379840584
1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021,-59.78504703,-36.99823536,-124.4027216,19.17177094,0.336101078
1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021,-23.45115531,-81.38114279,-167.9004652,19.24861233,0.334077998
1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021,-18.84249697,62.14826991,-176.4353354,19.17558345,0.326919937
1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021,53.09627484,-17.54510415,-108.2737048,19.10994905,0.324313449
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,416.9820645,349.5682999,-160.9795227,18.803711,0.999868875
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,279.719995,325.3932327,-97.19816589,18.84781664,0.971750641
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,447.4372328,373.1167011,-249.1358843,18.78706724,0.94011083
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,227.5903774,325.1064755,-173.0941811,18.86065156,0.917452392
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,386.9793938,397.6149166,-185.1851311,18.81885089,0.863957869
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,283.4981961,361.7192932,-96.83939362,18.87039399,0.850938759
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,403.2217777,329.6504499,-129.1462173,18.81408059,0.786779572
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,447.5891496,370.0002656,-246.0023394,18.89472,0.738495203
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,291.2089547,341.4254588,-105.2789536,18.85045334,0.734425254
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,235.7212699,297.6217765,-168.8723888,18.90128373,0.676859053
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,255.6376945,305.8903219,-125.7148972,18.85203105,0.664533232
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,259.6999168,301.8968831,-129.5083275,18.9238253,0.576748206
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,407.5741533,393.5176616,-213.0587711,18.88188061,0.471210073
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,287.9740758,341.5892955,-108.8519516,18.92665187,0.461122389
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,292.4760434,401.0964497,-240.7464161,18.88238679,0.454641005
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,267.6801267,377.4532536,-185.0409737,18.95158103,0.370253187
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,283.9466948,317.5287111,-137.1566048,18.91138756,0.369038636
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,307.7807435,365.3354275,-177.7468147,18.95435667,0.360278537
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,279.9304876,357.4315683,-129.0255203,18.9087777,0.354251341
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,371.6501747,329.6608774,-113.2279053,18.97055852,0.351084235
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,295.3468292,322.0534184,-113.218998,18.93384343,0.332479919
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,323.2530685,389.3381726,-181.1466351,18.86523976,0.328983339
1.3.6.1.4.1.14519.5.2.1.6279.6001.127965161564033605177803085629,276.2339656,329.1133267,-113.4292068,18.95434805,0.302644535
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,-151.660464,39.71056366,-264.5674651,18.97360864,0.999947082
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,-126.763009,-63.49119401,-197.0060389,19.01085381,0.999899747
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,117.4998383,-43.29139209,-247.3355048,18.9664951,0.999733453
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,-142.915835,-23.54663229,-178.9494936,19.01786015,0.997920494
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,-114.7859319,15.47478819,-104.1562312,18.97750928,0.997801901
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,123.8536481,-3.871835232,-223.1836359,19.01078753,0.995878884
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,92.83943696,-28.19946027,-98.86009621,18.97187446,0.995155032
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,44.84343094,52.18116188,-263.3137076,19.0294432,0.992161816
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,-147.5485142,-47.03738666,-263.5900347,18.99221721,0.984063081
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,-71.71604948,35.40488863,-163.3423846,19.02698871,0.978538934
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,63.84514374,-7.919288635,-103.1793444,18.98875424,0.882048415
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,8.776560255,-20.7590661,-87.69457268,19.04445785,0.851292328
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,76.25574631,71.92164087,-171.8798678,19.00507995,0.739976191
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,88.54775233,-68.59405375,-147.775387,19.03989741,0.728686071
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,-66.82339983,63.08498526,-299.9021666,19.00245446,0.61857565
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,-151.230817,-31.75811863,-227.4036829,19.05634319,0.565332805
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,-139.6328004,52.18710566,-251.2682002,19.02062367,0.555572293
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,55.94653172,-72.28905416,-147.4878161,19.05334805,0.495201884
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,-63.59022217,-52.43352985,-211.3660853,19.01284852,0.470415146
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,-147.37475,-59.75450134,-247.0783465,19.02601582,0.468199277
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,-15.7157846,-16.27285695,-272.0005028,19.14459875,0.457151352
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,32.17636628,-76.45846224,-135.3349726,19.03352592,0.44950946
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,-135.144129,27.76278162,-151.4196055,19.15911999,0.424535632
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,-67.37562375,47.75013113,-159.5023768,19.04378004,0.393969935
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,40.39055628,91.39196777,-171.5963595,19.14580936,0.383315698
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,-99.38212352,52.15848112,-227.2716086,19.04399685,0.352086587
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,-95.4151042,11.47763157,-63.61582207,19.17629896,0.345989337
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,108.0502443,-71.68603992,-227.5753539,19.06007481,0.342086631
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,76.8030457,-36.11297464,-191.3885539,19.16985683,0.30575839
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,-83.06931453,35.69325829,-119.3071978,19.05866415,0.305699334
1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,40.48533482,3.567067623,-75.44336724,19.20246899,0.302622873
1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792,-84.98498677,82.50069602,-149.6641831,18.96924692,0.995970926
1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792,-29.59039371,22.21827106,-62.12322279,19.14823095,0.931793531
1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792,-73.69384983,-17.43515233,-174.536591,19.03794852,0.707430446
1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792,90.90889632,65.83577907,-138.3663945,19.14838517,0.594252904
1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792,106.1700662,-45.89026434,-174.0888695,19.08880832,0.563765219
1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792,118.7930178,-21.80449293,-166.8519311,19.15770428,0.555597701
1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792,-37.77958914,34.33434196,-106.1291318,19.06140065,0.542400008
1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792,-49.80356447,2.292149228,-126.2442402,19.15940163,0.537390831
1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792,-41.34000595,34.45019139,-102.5064473,19.1058273,0.45667148
1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792,122.3127532,-21.58648608,-170.2267651,19.17461983,0.422184691
1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792,42.11667518,26.43341867,-90.74922606,19.07974321,0.34944336
1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792,102.8220926,9.947622457,-194.4676308,19.17502256,0.316600133
1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792,106.1911172,-49.10241275,-170.8706669,19.11958692,0.307560001
1.3.6.1.4.1.14519.5.2.1.6279.6001.199069398344356765037879821616,-44.26232653,-11.2498353,-150.6835323,18.73573436,0.64582838
1.3.6.1.4.1.14519.5.2.1.6279.6001.199069398344356765037879821616,-41.33573609,-7.468006424,-150.5984931,18.82890294,0.54249747
1.3.6.1.4.1.14519.5.2.1.6279.6001.199069398344356765037879821616,-8.775295786,-79.97167807,-139.1472583,18.74685128,0.428245316
1.3.6.1.4.1.14519.5.2.1.6279.6001.199069398344356765037879821616,-45.23384409,-19.05461293,-151.514545,18.83575093,0.321984423
1.3.6.1.4.1.14519.5.2.1.6279.6001.202476538079060560282495099956,-36.70304652,46.71507109,-44.79510859,18.9528081,0.910129077
1.3.6.1.4.1.14519.5.2.1.6279.6001.202476538079060560282495099956,-81.65533172,6.621829938,-77.39411906,18.85344805,0.630801873
1.3.6.1.4.1.14519.5.2.1.6279.6001.202476538079060560282495099956,-56.84625785,-21.39911301,-77.48244837,18.96708848,0.599266202
1.3.6.1.4.1.14519.5.2.1.6279.6001.202476538079060560282495099956,34.58203982,2.141812751,-145.7035597,18.89837999,0.421330982
1.3.6.1.4.1.14519.5.2.1.6279.6001.202476538079060560282495099956,-109.3861782,82.18971913,-229.3396719,18.98460658,0.337951168
1.3.6.1.4.1.14519.5.2.1.6279.6001.202476538079060560282495099956,-45.02377326,85.88929929,-201.4235552,18.87826447,0.304672402
1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819,108.4315825,-8.095217943,-126.444561,18.81803565,0.999984472
1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819,-63.54678869,-78.88143897,-226.0571976,18.76337693,0.897813622
1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819,35.68198442,60.53537607,-53.17950439,18.82546554,0.815548132
1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819,-71.80382967,39.83580351,-37.68002701,18.79205295,0.661299711
1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819,-31.46444678,0.31948328,-41.57546234,18.83950715,0.559554443
1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819,-51.93040967,51.72530651,-37.97148895,18.78478243,0.552998981
1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819,116.7664504,-31.42111301,-229.0657063,18.85907032,0.549930125
1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819,-39.60025191,-27.33065844,-209.2137356,18.82090538,0.549110884
1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819,31.94474459,-47.65283346,-85.11824799,18.87318291,0.445165483
1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819,-15.52270532,40.48258066,-165.677063,18.82144806,0.385371463
1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819,72.19386578,-47.71119833,-261.6345377,18.88927625,0.350642905
1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819,80.32915592,12.30239153,-45.12683105,18.85148748,0.337405163
1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819,-131.50226,32.47024298,-249.5003242,18.89775497,0.303595727
1.3.6.1.4.1.14519.5.2.1.6279.6001.123697637451437522065941162930,229.9781712,346.3254319,-79.05342484,19.12253305,0.999994507
1.3.6.1.4.1.14519.5.2.1.6279.6001.123697637451437522065941162930,326.310062,338.6076184,-51.73571014,19.05277058,0.997570297
1.3.6.1.4.1.14519.5.2.1.6279.6001.123697637451437522065941162930,253.7971559,282.0632476,-187.1638241,19.13161621,0.740318993
1.3.6.1.4.1.14519.5.2.1.6279.6001.123697637451437522065941162930,317.8750921,362.2352829,-19.28869629,19.02590582,0.510148811
